nan
nan
"It is right that the analysis of how our climate has changed is properly rooted in documented science. Similar rigour should be applied to whether, and how, this issue is included in the curriculum. The claim that climate change is a “peripheral subtopic” in geography is simply not supported by the evidence (Teachers demand emphasis on climate change in curriculum, 22 February). For example, the statutory geography national curriculum requires that pupils study how our climate has changed from the ice age to the present. In addition, pupils should also understand how human and physical processes interact to influence and change landscapes, environments and the climate; and how human activity relies on effective functioning of natural systems.  Comparable requirements are also included in geography GCSE and A-level courses, which are studied by 250,000 and 35,000 pupils respectively each year. By combining study of the physical and human worlds, geography provides a unique context to study how our climate is changing and how we might adapt to and mitigate against the changes; an education that all pupils deserve and that geography can provide.Steve BraceHead of education and outdoor learning, Royal Geographical Society (with IBG) • Join the debate – email guardian.letters@theguardian.com • Read more Guardian letters – click here to visit gu.com/letters • Do you have a photo you’d like to share with Guardian readers? Click here to upload it and we’ll publish the best submissions in the letters spread of our print edition"
"A pioneering scientist who raised early alarms about climate change and popularised the term “global warming” has died aged 87. Wallace Smith Broecker, a Columbia University professor and researcher died on Monday at a hospital in New York City, according to a spokesman for the university’s Lamont-Doherty Earth Observatory. He had reportedly been ill in recent months.  Broecker brought “global warming” into common use with a 1975 article that correctly predicted rising carbon dioxide levels in the atmosphere would lead to pronounced warming. He was also an advocate for political action to deal with the problem. In 1984, he told a House of Representatives subcommittee that urgent action was required to halt the accumulation of greenhouse gasses in the atmosphere because the climate system could “jump abruptly from one state to another” with devastating effects. His theories have subsequently become proven by events and are almost universally accepted by climate scientists. He was also a pioneer in radiocarbon and isotope dating and became the first person to recognise what he called the ocean conveyor belt, a global network of currents affecting everything from air temperature to rain patterns. “Wally was unique, brilliant and combative,” said the Princeton University professor Michael Oppenheimer. “He wasn’t fooled by the cooling of the 1970s. He saw clearly the unprecedented warming now playing out and made his views clear, even when few were willing to listen.” In the ocean conveyor belt, cold, salty water in the North Atlantic sinks, working like a plunger to drive an ocean current from near North America to Europe. Warm surface waters borne by this current help keep Europe’s climate mild. Otherwise, he said, Europe would be a deep freeze, with average winter temperatures dropping by 20F or more and London feeling more like Spitsbergen in Norway, which is 600 miles (965km) north of the Arctic Circle. Broecker said his studies suggested that the conveyor belt was the “Achilles heel of the climate system” and a fragile phenomenon that could change rapidly for reasons not fully understood. It would take only a slight rise in temperature to keep water from sinking in the North Atlantic, he said, and that would bring the conveyor to a halt. Broecker said it was possible that warming caused by the buildup of greenhouse gases could be enough to affect the ocean currents dramatically. “Broecker single-handedly popularised the notion that this could lead to a dramatic climate change ‘tipping point’ and, more generally, Broecker helped communicate to the public and policymakers the potential for abrupt climate changes and unwelcome ‘surprises’ as a result of climate change,” said the Penn State professor Michael Mann. In in his 1984 address, Broecker said the buildup of greenhouse gases warranted a “bold, new national effort aimed at understanding the operation of the realms of the atmosphere, oceans, ice and terrestrial biosphere”. Broecker said that by dumping into the atmosphere huge amounts of greenhouse gases, such as carbon dioxide from the burning of fossil fuels, “we are conducting an experiment that could have devastating effects”. “We’re playing with an angry beast – a climate system that has been shown to be very sensitive,” he said. Broecker received the National Medal of Science in 1996 and was a member of the National Academy of Sciences. Among his many awards were the Vetlesen Prize in 1987 and the Tyler Prize for Environmental Achievement in 2002. He also served a stint as the research coordinator for Biosphere 2, an experimental living environment turned research lab, during which time he briefly worked under Steven Bannon, who went on to become a strategist for Donald Trump.  Broecker was born in Chicago in 1931 and grew up in suburban Oak Park. He joined Columbia’s faculty in 1959, spending most of his time at the university’s laboratory in Palisades, New York. He was known in science circles as the “grandfather of climate science” and the “dean of climate scientists”. In the 1970s, he worked as a consultant for Exxon and wrote several papers on the effects of carbon dioxide for the oil company. His 1975 paper “Climatic Change: Are We on the Brink of a Pronounced Global Warming?”, which predicted rising levels of carbon dioxide in the atmosphere would lead to pronounced heating of the planet. This built on earlier studies and helped to push the subject to a wider audience. More recently, he advocated the mass deployment of carbon capture and storage technology because he felt it was already too late to rely only on a switch from fossil fuels to renewable energy, but too early to take dangerous gambles on geoengineering. “His discoveries were fundamental to interpreting Earth’s climate history,” said Oppenheimer. “No scientist was more stimulating to engage with: he was an instigator in a good way, willing to press unpopular ideas, like lofting particles to offset climate change. But it was always a two-way conversation, never dull, always educational. I’ll miss him.” Associated Press contributed to this report"
"Scott Morrison has promised to help accelerate the construction of a new interconnector between Tasmania and the mainland, and has signalled the government will back the Snowy 2.0 expansion as part of the Coalition’s climate policy reboot. The prime minister confirmed on Monday the government would spend $56m in an effort to progress a new 1,200MW interconnector as part of Tasmania’s “battery of the nation” project and he also sent a strong hint he will back Malcolm Turnbull’s pet project, adding 2,000MW of new generation capacity at Snowy Hydro.  The Tasmanian project is a plan to double the state’s renewable energy capacity by developing pumped hydro energy storage, building windfarms and upgrading existing generation assets. Fourteen pumped hydro sites have been earmarked across the state with a combined potential generation capacity of up to 4,800 megawatts. Under the plan, renewable energy would be exported to the mainland if a planned second interconnector goes ahead. The additional generation projects and transmission infrastructure, as well as potential action to assist the rollout of electric vehicles, were flagged during a speech in Melbourne in which Morrison promised to rebadge and top up funding for the existing emissions reduction fund to the tune of $2bn over 10 years as part of a climate policy pivot. The prime minister, who has faced internal pressure from MPs to give them something constructive to sell to voters on climate change, said the government was committed to addressing the challenge, and insisted a package of measures will ensure Australia meets its commitments under the Paris climate agreement. One of the measures the government has factored in to help meet the 2030 target is a 367 megatonne abatement from carry-over credits (an accounting system that allows countries to count carbon credits from exceeding their targets under the soon-to-be-obsolete Kyoto protocol periods against their Paris commitment for 2030). The government’s policy shift was panned by Labor, the Greens, a range of climate experts and environmental groups. The shadow climate change minister, Mark Butler, said Labor would scrap the fund if it won the next federal election. “This has been their policy for the last five years, with exactly the same annual amount put into it as Scott Morrison has promised for the future, and yet we’ve seen carbon pollution go up year upon year, projected to continue to go up all the way to 2030,” Butler said on Monday. “This is a failed policy”. Bill Hare, a climate scientist and the director of Climate Analytics, said the emissions reduction fund was “a failed policy”, with all independent analysis showing it had not reduced emissions to the extent the government claimed. “They certainly have not shown up in the national emissions, which continue to increase,” he said. Hare said the amount of annual funding proposed by Morrison halved what the original policy provided under Abbott. He said the government had also taken no steps to rectify problems with the scheme, including that emitters were currently able to use the safeguard mechanism to increase their emissions. “The bigger issue is there’s no way the Australian taxpayer can pay for the emissions reductions needed, and nor should they,” Hare said. “The polluter-pays principle needs to be applied and that means a carbon pricing system would enable companies to make an investment in their production that would benefit taxpayers and the bottom line.” The Australian Conservation Foundation said the emissions reduction fund had done nothing to cut carbon pollution since its introduction and it was difficult to see how continuing with the same policy would lead to a different result. “There are serious questions about the governance, effectiveness and value for money of the emissions reduction fund that a new name won’t fix,” Gavan McFadzean, the ACF’s climate change and clean energy program director, said. “A responsible climate policy must include a whole-of-government and whole-economy approach to reducing pollution, but today’s announcement contains nothing about the energy sector or transport or agriculture or major industry – nothing about cutting pollution from the most polluting parts of our economy.” Neneh Darwin, a campaigner at Greenpeace Australia Pacific, said topping up the fund was a choice by the government to do “as close to nothing” on climate policy as possible. “First step in fixing the climate crisis is powering past coal – but the government is doing every single thing it can think of to delay that, including trying to actively prop up the industry by throwing as much taxpayer money at it as they can”, Darwin said. The Investor Group on Climate Change, which has been focused on the financial risks associated with climate change, said by continuing with the same policy the government was not addressing the serious economic risks climate change exposed Australia to. “There is a significant gap between the government’s current target and the objectives of the Paris agreement. This is of great concern for investors, as global warming above 1.5-2C would have large and detrimental impacts on global economies, society and investment portfolios,” the group’s chief executive Emma Herd said. Herd said the government needed to close the gap between its long-term Paris commitments and the current policies urgently. She said investors were increasingly worried about climate change and would keep pushing governments to adopt policies that enabled a smooth transition to a net zero emissions economy. “The government’s support for investigation into stronger network connection with Tasmania and large scale energy storage is important,” she said. “This work should be undertaken in the context of the energy market operator’s Integrated System Plan and embedded within a strategy to achieve net zero emissions in the electricity sector.”"
"In a world where climate change makes every season unpredictable, we have perhaps got used to unseasonal warm spells. But if I cast my mind back to the middle of February 1998, I can still recall my surprise at the unusually mild weather. I was filming at a west London gravel pit with Bill Oddie, and during the course of the day we saw four different species of butterfly on the wing. They were the quartet that habitually overwinter as adults – comma, peacock, small tortoiseshell and brimstone – each emerging on a mild spring day to feed on nectar.  The cause of this unexpected warm spell was high pressure over the continent, which brought warm air up from the Canary Islands and north-west Africa. This tropical maritime airstream meant temperatures reached the mid-teens across much of southern Britain, and even at night stayed much higher than normal. On 13 February, at Greenwich in south-east London, the temperature reached 19.7C (67.5F), breaking the UK February record. Of course, it could not last, and by the 15th a cold front began to bring slightly cooler air – along with Sahara dust. But for a few days, we had a preview of what winters might be like if we cannot stop climate change – and, butterflies aside, it was disturbing."
"Let’s start with the good news. Scott Morrison is talking constructively about climate change because he is intelligent enough to understand that failing to do that renders the Coalition unelectable in parts of the country, and with parts of its own base. Compared with where we’ve been, a Liberal prime minister standing up at a podium, accepting the science of climate change and making the case for action, is progress.  We need to acknowledge it. But this isn’t, ultimately, a test of talking points. It has to be a test of substance, and a test of whether or not you are prepared to be a grown-up government facing up to a significant policy problem – and the truth is the Coalition has been here before. Right on this spot. John Howard had a very similar epiphany in 2007, delivering a speech in Melbourne within sight of an election in much the same way Morrison did on Monday. Like Morrison, Howard knew the Coalition needed to switch course on climate policy because Australians then, like now, were fretting about extreme weather and the droughts that never seemed to end. Howard signed the Liberal party up to emissions trading during his 2007 pivot. But after he lost the election to Kevin Rudd, madness descended inside the Coalition, and raged in full public view for a decade, with that madness killing most of the optimal policy solutions for dealing with emissions reduction. While Morrison would like us to think that was all a bit of a bad dream, and the Coalition has actually been tremendous on climate policy despite all the compelling evidence to the contrary, the truth is the madness still defines the parameters of the policy. Monday’s climate policy pivot reflects Morrison’s limited options. He’s unveiled a reboot of Tony Abbott’s Direct Action policy, kicking in more cash to the emissions reduction fund (although the cash only pans out at $200m a year), and giving it a new business card. This mechanism will deliver some abatement, a significant chunk according to the government’s own projections, but the persistent question over the ERF as a mechanism (apart from why taxpayers have to pay, as opposed to big polluters) has always been whether it delivers any abatement beyond what would have happened anyway. To put it simply: you can call the ERF a Climate Solutions Fund if you like, but giving it a reassuring sounding new name does not transform it into a mechanism designed to do the heavy lifting on emissions reduction that really needs to happen. I could call myself Beyoncé too if I wanted to. It wouldn’t make me Beyoncé, sadly. Other elements of the putative reboot include (probably) helping to build an interconnector between Tasmania and the mainland to maximise the potential of hydro (which is a useful development), and (presumably) pressing ahead with the Snowy 2.0 project that has been ready to go since last December. Despite not yet signing up to the expansion, the government has already built Snowy into its projections for meeting the Paris target. Nifty, huh? There’s also something coming on electric vehicles, but there is no sign yet of an emissions standard for vehicles that would have any prospect of reducing pollution meaningfully from the transport sector. Flag that sort of thing and Nationals start rhapsodising about man’s inviolable right to his SUV. The government is also failing to bite the bullet in other ways. We are building a big chunk of carry-over credits into our projections for meeting the Paris target, which you might be more sanguine about if there was evidence of a real emissions reduction plan, with real teeth, lined up against a bit of creative accounting to ameliorate some of the short to medium-term dislocation associated with transitioning a carbon intensive economy such as Australia’s to a low-emissions economy. Just one more problem. You also have to line up Monday’s “climate solutions” pivot with the climate problem the government will create for itself if it proceeds to lock in more coal-fired power to Australia’s energy grid, underwritten by taxpayers, which is what the energy minister, Angus Taylor, keeps hinting he wants to do. In order to hit reset on climate policy in a way that has some prospect of cutting through with the cohort of voters inclined to desert the government over this issue, and this issue alone, Morrison needed to do two things on Monday. He needed to say sorry for all of that insanity. He needed to say I don’t know what came over us, but we aren’t going to do that again. Prime ministers can do that in two ways. The first is to just say it, but that’s very hard for risk-averse politicians who equate public acts of humility with public acts of weakness. The second is do it by implication: put forward a serious policy program that is an implicit apology for past misdeeds, and in so doing, project that you are prepared to stare down any internal brinkmanship that ensues. That didn’t happen on Monday, and it didn’t happen on Monday because we all know what happens when the Coalition hits these particular tipping points. Just ask Malcolm Turnbull."
"They were everywhere in London on the weekend. The people in short sleeves or sandals. The ones with sunglasses ostentatiously hanging from the front of their shirts or balanced on top of their heads. The beer gardens and riverside pubs of the capital were heaving; corner shops ran out of ice-cream. Outside it was 17C (62F). Monday was another warm day, without a cloud in the sky, and in the late afternoon the light took on a magical, honey-coloured hue. It brought to mind one of those summer evenings you remember from childhood, when you’d be in the park all day and your parents let you stay out until bedtime, and you felt like you were doing something deliciously naughty just by being there.  Except it isn’t early summer: it’s February. And the entire developed world has not so much been doing something slightly naughty as systematically attacking the global ecosystem over a period of decades, and that’s how we go into this mess. We should try to hold on to this fact as young, posh men the nation over develop a strange delusion that anyone would want to see their elbows; this is not supposed to be happening. Less than a month ago, there was video footage of extreme cold weather coming out of Chicago. Forks supported in midair by suddenly frozen noodles, water poured from kettles instantly freezing on its way to the ground: you know the sort of thing. OK, that was on the other side of the world, and was extreme and terrifying enough. But at least it was terrifying in the right direction. On Monday, though, the temperature hit 20.3C in Ceredigion, west Wales: the highest February temperature ever recorded in Britain and the first time the thermometer had breached 20C in winter. The BBC weather account tweeted it out with a gif of the sunshine icon and the same excitable breathlessness with which Springwatch would announce it had found a new type of vole. My response contained a single word, repeated seven times. It began with F. Because this isn’t good, is it? However enjoyable the unreasonable sunshine feels, whatever feeling of relief it instils in you after weeks of grey sky and Brexit, the idea of beach temperatures in February should be scaring the living shit out of you. It shouldn’t be possible to wander round London half-naked in February without bits of you falling off. There is a fairly direct inverse correlation between your ability to go out without a jacket at this latitude in winter and a polar bear’s likelihood of surviving the winter – yet the population of Britain wandered round with their shirts undone looking pleased with themselves. Nation of animal lovers my arse. Something has gone wrong. John Lanchester’s latest novel, The Wall, portrays a dystopian, post-climate change Britain in which the entire country has been walled off to prevent “others”, from the ruined, flooded world beyond, getting in. The young resent the old because the change happened on their watch; the state kills with ease, and slavery has returned. But it is set in a place that is still recognisable as this country, in which people go to pubs, get pissed, commute on crowded railway lines and think the Lake District is a nice place to go. It’s a vision that’s haunting precisely because it is so banal. You can believe in this future. The world is ruined, and the British people have conspired as much as possible to ignore the fact. The country’s response to this unseasonably warm spell suggests Lanchester may be on to something. The 20 hottest years on record have all happened within the past 22 years; the five hottest were the last five. Yet the beaches and the beer gardens fill up, while the papers describe the weather as glorious and expend more words on the latest Westminster soap opera than on the looming climate crisis. The thing about an environmental apocalypse is that it doesn’t have a face. There were those on Sunday who gave in to the heatwave a little too easily. They let themselves forget it was winter and found themselves, when the sun went down and the temperature dropped, suddenly shivering and unprepared for the cold. It feels uncomfortably like a metaphor. • Jonn Elledge is assistant editor of New Statesman"
nan
"Absent from your otherwise fascinating survey of towels and toilet brushes (Ditch your loo brush, 21 February) was any recognition of the weird psychology of cleanliness. Beyond a certain point, it becomes irrational. To get or follow instructions from an OCD cleaner is very problematic – just look at the extent of her daily routines (and the amount of water she uses for washing). With OCD, a vivid imagination will supply all the motivation needed to spend every waking moment fighting against “dirt” seen or unseen. To those who have it, it is no joke; even worse is how the psychology can leach into the imaginary metaphysical world, with whole races, classes and genders becoming stigmatised as “unclean”. Instead of condoning this new disinfectant onslaught, promoted by advertising and media articles like this one, but with very little epidemiological basis, we should be discussing the possible effects of excessive hygiene and its weakening effect on the human immune system. The simple tools designed for bacteria cannot fight viruses. Luckily, apart from the professional cleaners there were a few “normal” experts who were more relaxed about cleaning issues. Balances have to be struck. Humans are tough old animals and a bit of dirt may be no bad thing.Virginia SmithAuthor of Clean: A History of Personal Hygiene and Purity, London • So have I got this right? I have to wash my towels every few days, change my sheets and pyjamas twice a week and wash them – including the mattress cover and pillows – take my shoes on and off every time I go into the garden to get the washing in and clean the floor if I forget, wash my jeans if I also wear them to get washing in, scrape the toilet twice a day, clean the bathroom and sort my dish cloths daily, wipe down every surface in the house, vacuum under the bed regularly and shower every morning and evening? Have you thought that I might have to cancel my Guardian subscription as I won’t have time to read it?Mike HoskinHinton St George, Somerset • Rarely has an article in the Guardian so enraged me. In these days of heightened climate change awareness you have experts who encourage washing tea towels daily and washing bath towels daily. Who are these people? Apart from the blindingly obvious fact that bath towels dry theoretically clean people is the expert completely oblivious to issues such as water scarcity, carbon-producing energy to power her machines, microfibres being released into our ever more polluted waterways and eventually the sea? Heaven forbid that after washing her towels daily she then tumble dries them – such a delicate person I am sure would never use anything so practical as an outdoor washing line (think of all those nasty birds flying around who might drop something on the drying). The article gave out such a bad message. We should be washing less, not more.Nicky FordGuildford, Surrey • Join the debate – email guardian.letters@theguardian.com • Read more Guardian letters – click here to visit gu.com/letters • Do you have a photo you’d like to share with Guardian readers? Click here to upload it and we’ll publish the best submissions in the letters spread of our print edition"
nan
"The children’s climate strike has become another lightning rod in the never-ending culture war. Those on the left applauded them for their brave moral stand. Jonathan Freedland – not without basis – pointed to the strike as evidence that children were acting more like adults than the adults. But on the right the focus seemed to be on chiding them and telling them to get back to school – from the prime minister’s spokesperson to Toby Young, who saw the children’s behaviour as an argument for raising the voting age to 21.  So far, so predictable. And then came the waves of abusive comments and tweets in response. Teachers who “support this strike should have their assets confiscated and [be] sent to work down the salt mines”. “Oh do shut up you total fucking arse” the actor James Purefoy tweeted at Young to his 107,000 followers.  With all this discord you wouldn’t blame any child, unsure of what they think about the strike, for wishing that the adults would all stop fighting and just play nicely.  Who can blame young people for having little faith in adults when they see the chasm that separates what adults tell them and what they actually do themselves. It must seem to them that we are playing one huge game of Simon Says, where the object is to do the exact opposite of what we tell children to do. On a societal level we seem to be saying: do as I say, not as I do. So ask yourself: if you were a young person, would you really have much faith in adults to deal with the greatest challenge facing humanity when those selfsame adults – even teachers, such as me – are such blatant hypocrites?  We tell children to treat each other how they wish to be treated themselves, yet the House of Commons regularly resembles a playground fight, with the different sides jeering and sneering at each other. In the streets, we blare our horns and shout obscenities at other drivers. We hurl abuse at the opposition during the football and scream angrily at powerless call-centre workers when we are unhappy about something. All the while, our children watch. Just the other day, I took the children in my class to task for laughing too forcefully at the misfortune of one of their classmates. We talked about how they didn’t have the right to make another person feel worse about themselves, and I asked them to imagine how they would feel if they were in that child’s shoes. Fast-forward only a few hours, and I sat laughing as Jeremy Corbyn mocked the transport minister for yet another mistake. MPs, and indeed all of us, relish this sort of thing. Many a standup’s career is made from perfecting the pithy putdown. Our hypocrisy doesn’t stop there. As parents, families and teachers we tell children that mistakes are a good thing and that they are proof you are trying, a chance to learn. And yet we are far less forgiving when we are asked to put this in to practice as adults. Errors – true or perceived – by politicians, business leaders, sports people and co-workers are pounced on as evidence of their incompetence, unsuitability and negligence. Is it any wonder that so few of us are good at accepting responsibility for our mistakes when the response to doing so is damning? Just think how rarely we hear someone say: “Sorry. I was wrong.” Even when those words are uttered, more often than not they’re qualified by a conditional “if you misunderstood me” or “if anyone took offence”. It makes it hard to muster the audacity to stand in front of a class of young children and tell them to grow up and start taking responsibility for their actions. In my classroom in Spain, as in most others, “partner talk” is an essential part of most lessons. Children are encouraged to share their thinking with their partner and we even take time out to practise listening effectively. “Listen to understand rather than just to respond,” I tell them all. Because that’s how adults behave, isn’t it? I’ve stopped listening to BBC Radio 4’s The Moral Maze and Question Time as I just can’t cope with how little anyone actually listens (Melanie Phillips could learn a thing or two from my year 6 class). The contributors seem to have their idea of what the other person thinks – and is going to say – and will respond to this rather than what is actually said. But it’s not just in politics: I regularly argue with my wife about something she has said only to find out 10 minutes later that we were saying the same thing all along. The more you think about the depth of our hypocrisy, the worse it gets. We shouldn’t physically hurt others, we say, and yet violence is glorified in films, sport and music. Being different is good, we tell children, yet we live in monolithic echo chambers, cross the road to avoid people acting “weird” and pull funny looks if someone does something out of the ordinary in a public place. Knowledge is power, we say, yet experts are derided and belittled at every turn. Clever people are nerds, often figures of fun. And that brings me to the biggest hypocrisy of all, the mantra that you need to work hard to get ahead. Should our children really believe this when there is so much evidence to the contrary? Yes, we have inspiring examples, famous and non-famous, whom we can point to. But with social mobility decreasing, unthinkable amounts of wealth being held by just a tiny percentage of the population, and with an upswell in racism and bigotry across the western world, it stretches credulity to breaking point to suggest hard work is all that is needed for success. Maybe, just maybe, if we as adults actually started practising what we preached then our children wouldn’t need to go on strike and could instead focus on their own futures. But for the time being, with the adult world so filled with hypocrisy and inaction, I’m glad we have an ever increasing group of young people who aren’t listening to their elders, and instead are being seen and heard. • Richard Russell is a primary school teacher"
"I draw three circles on the board as my class watches. “So, what might this gas be?” “CO2” “Good, but what does CO2 stand for?” “Oh, carbon dioxide,” reels off the whole class as one. Secondary students know CO2. The chemical formula rolls off the tongues of even those who disdain science. Carbon dioxide is frequently mentioned in lessons; as products in reactions, during tests for gases, in the carbon cycle, respiration, photosynthesis and even to explain the greenhouse effect. This common gas, essential for many processes occurring on our planet, is intertwined throughout the secondary school curriculum. But real insight into the impact those two atoms of oxygen and one of carbon will have on my students’ future varies drastically between individuals. I have been following the growing student strikes around the world with fascination. Seeing young people abandon their studies for a day and claim to be taking their future into their own hands should make any teacher uneasy, and it has led me to question my role as a secondary school science teacher. I am sure most would agree with me that the purpose of a student’s school years is to safeguard their future; preparing them and educating them with information relevant to their future overall life happiness. The Intergovernmental Panel of Climate Change and other global institutions have issued irrefutable warnings on global warming – now the education sector must ask itself how it can prepare young people for the battle against climate change. In response to the recent protests, a government official told the Guardian that “children are very engaged, otherwise they would not be joining protests” and that this “shows they are obviously being taught quite well”. Well, those students taking part in the protests were engaged, but very few of my pupils knew it was even happening or understood why the protesters were so upset. Are schools failing to fulfil a potential duty to inform their students about the situation? The newly updated KS4 science curriculum shows promise. In physics, students learn about renewable and non-renewable energy sources; in chemistry they study the carbon cycle and greenhouse effect; in biology they learn about biodiversity loss and methods of conservation. Exam questions ask about the consequences of global warming and directly link it to carbon dioxide and other greenhouse gases being released excessively into the atmosphere. What is missing, however, is a way of bringing it all together; to show how the situation is likely to affect young people’s lives within a few years. Projections of societal collapse, famine and war are not fearmongering: they must be taken seriously. It is never enjoyable to startle and worry children, but we have a duty to inform them of the issues. We need more detail in the GCSE science curriculum, especially in terms of how renewable energy sources work, and I would like to see more information and debate about the consequences of not lowering carbon dioxide emissions or not rapidly acting to protect biodiversity. The PSHE (personal, social, health and economic) education syllabus taught at schools has the potential to be expanded. A good PSHE programme should promote children’s personal and economic wellbeing and help them develop as individuals. Part of this should be to prepare them for the high-carbon legacy from previous generations. Schools encourage charity fundraising and working within local communities. There now needs to be legislation to ensure they show the same diligence in protecting the planet’s future and preparing young people to be informed actors in their own futures. The big revolutions of the young against the old in the past century, like the swinging 60s, were characterised by the introduction of new social values. But this burgeoning 21st-century revolt doesn’t have to be a revolution at all. Young or old, no one wants to lose key species of plants and animals. No one wants to be short of food or see their children displaced or harmed due to conflict from limited resources. Some informed students of this country are simply prompting all adults, especially policy makers, to act on an issue which they ought already to be acting upon. We should stand in solidarity with them. • Edmund Stubbs is a secondary school science teacher based in east London"
"TV weather forecasters usually steer clear of mentioning climate change, perhaps fearing a backlash for straying on to controversial territory. But a recent experiment in the US suggests a dose of climate change news with the weather forecast is no bad thing.  Seventy per cent of Americans think climate change is a distant risk, and 40% believe it will not have any impact on them. Yet its effects are increasingly being felt close to home, with wildfires in California, a “snow drought” in the Pacific Northwest and the recent spell of extreme winter weather across much of the country. Can TV weather forecasters help undo some of the misconceptions? To answer this, scientists at George Mason University in Virginia analysed viewers’ reactions to weather forecasters explaining local climate change. More than two-thirds of viewers were interested, and even climate change deniers failed to be irritated or angered by the coverage. Previous research has shown that people are more receptive to pro-climate policies when they realise climate change is happening to them. Weather forecasters are trusted communicators and could play a powerful role in shifting public opinion."
